std_score,per_rank,value,min_age,max_age,for,type
65,1,42,54,59,teacher_caregiver,GAC
66,1,43,54,59,teacher_caregiver,GAC
67,1,44,54,59,teacher_caregiver,GAC
67,1,45,54,59,teacher_caregiver,GAC
68,2,46,54,59,teacher_caregiver,GAC
68,2,47,54,59,teacher_caregiver,GAC
69,2,48,54,59,teacher_caregiver,GAC
70,2,49,54,59,teacher_caregiver,GAC
70,2,50,54,59,teacher_caregiver,GAC
71,3,51,54,59,teacher_caregiver,GAC
72,3,52,54,59,teacher_caregiver,GAC
72,3,53,54,59,teacher_caregiver,GAC
73,4,54,54,59,teacher_caregiver,GAC
74,4,55,54,59,teacher_caregiver,GAC
74,4,56,54,59,teacher_caregiver,GAC
75,5,57,54,59,teacher_caregiver,GAC
76,5,85,54,59,teacher_caregiver,GAC
76,5,59,54,59,teacher_caregiver,GAC
77,6,60,54,59,teacher_caregiver,GAC
78,7,61,54,59,teacher_caregiver,GAC
78,7,62,54,59,teacher_caregiver,GAC
79,8,63,54,59,teacher_caregiver,GAC
79,8,64,54,59,teacher_caregiver,GAC
80,9,65,54,59,teacher_caregiver,GAC
81,10,66,54,59,teacher_caregiver,GAC
81,10,67,54,59,teacher_caregiver,GAC
82,12,68,54,59,teacher_caregiver,GAC
83,13,69,54,59,teacher_caregiver,GAC
83,13,70,54,59,teacher_caregiver,GAC
84,14,71,54,59,teacher_caregiver,GAC
85,16,72,54,59,teacher_caregiver,GAC
85,16,73,54,59,teacher_caregiver,GAC
86,18,74,54,59,teacher_caregiver,GAC
87,19,75,54,59,teacher_caregiver,GAC
87,19,76,54,59,teacher_caregiver,GAC
88,21,77,54,59,teacher_caregiver,GAC
89,23,78,54,59,teacher_caregiver,GAC
89,23,79,54,59,teacher_caregiver,GAC
90,25,80,54,59,teacher_caregiver,GAC
91,27,81,54,59,teacher_caregiver,GAC
91,27,82,54,59,teacher_caregiver,GAC
92,30,83,54,59,teacher_caregiver,GAC
92,30,84,54,59,teacher_caregiver,GAC
93,32,85,54,59,teacher_caregiver,GAC
94,34,86,54,59,teacher_caregiver,GAC
94,34,87,54,59,teacher_caregiver,GAC
95,37,88,54,59,teacher_caregiver,GAC
96,39,89,54,59,teacher_caregiver,GAC
96,39,90,54,59,teacher_caregiver,GAC
97,42,91,54,59,teacher_caregiver,GAC
98,45,92,54,59,teacher_caregiver,GAC
98,45,93,54,59,teacher_caregiver,GAC
99,47,94,54,59,teacher_caregiver,GAC
100,50,95,54,59,teacher_caregiver,GAC
100,50,96,54,59,teacher_caregiver,GAC
102,55,97,54,59,teacher_caregiver,GAC
103,58,98,54,59,teacher_caregiver,GAC
104,61,99,54,59,teacher_caregiver,GAC
105,63,100,54,59,teacher_caregiver,GAC
106,66,101,54,59,teacher_caregiver,GAC
107,68,102,54,59,teacher_caregiver,GAC
109,73,103,54,59,teacher_caregiver,GAC
110,75,104,54,59,teacher_caregiver,GAC
111,77,105,54,59,teacher_caregiver,GAC
112,79,106,54,59,teacher_caregiver,GAC
113,81,107,54,59,teacher_caregiver,GAC
114,82,108,54,59,teacher_caregiver,GAC
115,84,109,54,59,teacher_caregiver,GAC
117,87,110,54,59,teacher_caregiver,GAC
118,88,111,54,59,teacher_caregiver,GAC
119,90,112,54,59,teacher_caregiver,GAC
120,>90,112,54,59,teacher_caregiver,GAC
120,>90,113,54,59,teacher_caregiver,GAC
120,>90,114,54,59,teacher_caregiver,GAC
120,>90,115,54,59,teacher_caregiver,GAC
120,>90,116,54,59,teacher_caregiver,GAC
120,>90,117,54,59,teacher_caregiver,GAC
120,>90,118,54,59,teacher_caregiver,GAC
120,>90,119,54,59,teacher_caregiver,GAC
120,>90,120,54,59,teacher_caregiver,GAC
120,>90,121,54,59,teacher_caregiver,GAC
120,>90,122,54,59,teacher_caregiver,GAC
120,>90,123,54,59,teacher_caregiver,GAC
43,<0.1,9,60,71,teacher_caregiver,GAC
44,<0.1,10,60,71,teacher_caregiver,GAC
45,<0.1,11,60,71,teacher_caregiver,GAC
45,<0.1,12,60,71,teacher_caregiver,GAC
46,<0.1,13,60,71,teacher_caregiver,GAC
47,<0.1,14,60,71,teacher_caregiver,GAC
47,<0.1,15,60,71,teacher_caregiver,GAC
48,<0.1,16,60,71,teacher_caregiver,GAC
49,<0.1,17,60,71,teacher_caregiver,GAC
49,<0.1,18,60,71,teacher_caregiver,GAC
50,<0.1,19,60,71,teacher_caregiver,GAC
51,0.1,20,60,71,teacher_caregiver,GAC
51,0.1,21,60,71,teacher_caregiver,GAC
52,0.1,22,60,71,teacher_caregiver,GAC
53,0.1,23,60,71,teacher_caregiver,GAC
53,0.1,24,60,71,teacher_caregiver,GAC
54,0.1,25,60,71,teacher_caregiver,GAC
55,0.1,26,60,71,teacher_caregiver,GAC
55,0.1,27,60,71,teacher_caregiver,GAC
56,0.2,28,60,71,teacher_caregiver,GAC
57,0.2,29,60,71,teacher_caregiver,GAC
57,0.2,30,60,71,teacher_caregiver,GAC
58,0.3,31,60,71,teacher_caregiver,GAC
59,0.3,32,60,71,teacher_caregiver,GAC
59,0.3,33,60,71,teacher_caregiver,GAC
60,0.4,34,60,71,teacher_caregiver,GAC
61,0.5,35,60,71,teacher_caregiver,GAC
61,0.5,36,60,71,teacher_caregiver,GAC
62,1,37,60,71,teacher_caregiver,GAC
63,1,38,60,71,teacher_caregiver,GAC
63,1,39,60,71,teacher_caregiver,GAC
64,1,40,60,71,teacher_caregiver,GAC
65,1,41,60,71,teacher_caregiver,GAC
65,1,42,60,71,teacher_caregiver,GAC
66,1,43,60,71,teacher_caregiver,GAC
67,1,44,60,71,teacher_caregiver,GAC
67,1,45,60,71,teacher_caregiver,GAC
68,2,46,60,71,teacher_caregiver,GAC
69,2,47,60,71,teacher_caregiver,GAC
69,2,48,60,71,teacher_caregiver,GAC
70,2,49,60,71,teacher_caregiver,GAC
70,2,50,60,71,teacher_caregiver,GAC
71,3,51,60,71,teacher_caregiver,GAC
72,3,52,60,71,teacher_caregiver,GAC
72,3,53,60,71,teacher_caregiver,GAC
73,4,54,60,71,teacher_caregiver,GAC
74,4,55,60,71,teacher_caregiver,GAC
74,4,56,60,71,teacher_caregiver,GAC
75,5,57,60,71,teacher_caregiver,GAC
76,5,58,60,71,teacher_caregiver,GAC
76,5,59,60,71,teacher_caregiver,GAC
77,6,60,60,71,teacher_caregiver,GAC
78,7,61,60,71,teacher_caregiver,GAC
78,7,62,60,71,teacher_caregiver,GAC
79,8,63,60,71,teacher_caregiver,GAC
80,9,64,60,71,teacher_caregiver,GAC
80,9,65,60,71,teacher_caregiver,GAC
81,10,66,60,71,teacher_caregiver,GAC
82,12,67,60,71,teacher_caregiver,GAC
82,12,68,60,71,teacher_caregiver,GAC
83,13,69,60,71,teacher_caregiver,GAC
84,14,70,60,71,teacher_caregiver,GAC
84,14,71,60,71,teacher_caregiver,GAC
85,16,72,60,71,teacher_caregiver,GAC
86,18,73,60,71,teacher_caregiver,GAC
86,18,74,60,71,teacher_caregiver,GAC
87,19,75,60,71,teacher_caregiver,GAC
88,21,76,60,71,teacher_caregiver,GAC
88,21,77,60,71,teacher_caregiver,GAC
89,23,78,60,71,teacher_caregiver,GAC
90,25,79,60,71,teacher_caregiver,GAC
90,25,80,60,71,teacher_caregiver,GAC
91,27,81,60,71,teacher_caregiver,GAC
92,30,82,60,71,teacher_caregiver,GAC
92,30,83,60,71,teacher_caregiver,GAC
93,32,84,60,71,teacher_caregiver,GAC
94,34,85,60,71,teacher_caregiver,GAC
94,34,86,60,71,teacher_caregiver,GAC
95,37,87,60,71,teacher_caregiver,GAC
96,39,88,60,71,teacher_caregiver,GAC
96,39,89,60,71,teacher_caregiver,GAC
97,42,90,60,71,teacher_caregiver,GAC
97,42,91,60,71,teacher_caregiver,GAC
98,45,92,60,71,teacher_caregiver,GAC
99,47,93,60,71,teacher_caregiver,GAC
99,47,94,60,71,teacher_caregiver,GAC
100,50,95,60,71,teacher_caregiver,GAC
101,53,96,60,71,teacher_caregiver,GAC
103,58,97,60,71,teacher_caregiver,GAC
104,61,98,60,71,teacher_caregiver,GAC
105,63,99,60,71,teacher_caregiver,GAC
106,66,100,60,71,teacher_caregiver,GAC
107,68,101,60,71,teacher_caregiver,GAC
108,70,102,60,71,teacher_caregiver,GAC
109,73,103,60,71,teacher_caregiver,GAC
111,77,104,60,71,teacher_caregiver,GAC
112,79,105,60,71,teacher_caregiver,GAC
113,81,106,60,71,teacher_caregiver,GAC
114,82,107,60,71,teacher_caregiver,GAC
115,84,108,60,71,teacher_caregiver,GAC
116,86,109,60,71,teacher_caregiver,GAC
118,88,110,60,71,teacher_caregiver,GAC
119,90,111,60,71,teacher_caregiver,GAC
120,>90,112,60,71,teacher_caregiver,GAC
120,>90,113,60,71,teacher_caregiver,GAC
120,>90,114,60,71,teacher_caregiver,GAC
120,>90,115,60,71,teacher_caregiver,GAC
120,>90,116,60,71,teacher_caregiver,GAC
120,>90,117,60,71,teacher_caregiver,GAC
120,>90,118,60,71,teacher_caregiver,GAC
120,>90,119,60,71,teacher_caregiver,GAC
58,0.3,6,24,29,teacher_caregiver,CON
60,0.4,7,24,29,teacher_caregiver,CON
62,1,8,24,29,teacher_caregiver,CON
63,1,9,24,29,teacher_caregiver,CON
65,1,10,24,29,teacher_caregiver,CON
67,1,11,24,29,teacher_caregiver,CON
68,2,12,24,29,teacher_caregiver,CON
70,2,13,24,29,teacher_caregiver,CON
72,3,14,24,29,teacher_caregiver,CON
73,4,15,24,29,teacher_caregiver,CON
75,5,16,24,29,teacher_caregiver,CON
76,5,17,24,29,teacher_caregiver,CON
78,7,18,24,29,teacher_caregiver,CON
80,9,19,24,29,teacher_caregiver,CON
81,10,20,24,29,teacher_caregiver,CON
83,13,21,24,29,teacher_caregiver,CON
85,16,22,24,29,teacher_caregiver,CON
86,18,23,24,29,teacher_caregiver,CON
88,21,24,24,29,teacher_caregiver,CON
90,25,25,24,29,teacher_caregiver,CON
91,27,26,24,29,teacher_caregiver,CON
93,32,27,24,29,teacher_caregiver,CON
95,37,28,24,29,teacher_caregiver,CON
96,39,29,24,29,teacher_caregiver,CON
98,45,30,24,29,teacher_caregiver,CON
100,50,31,24,29,teacher_caregiver,CON
102,55,32,24,29,teacher_caregiver,CON
103,58,33,24,29,teacher_caregiver,CON
105,63,34,24,29,teacher_caregiver,CON
107,68,35,24,29,teacher_caregiver,CON
109,73,36,24,29,teacher_caregiver,CON
111,77,37,24,29,teacher_caregiver,CON
113,81,38,24,29,teacher_caregiver,CON
115,84,39,24,29,teacher_caregiver,CON
117,87,40,24,29,teacher_caregiver,CON
118,88,41,24,29,teacher_caregiver,CON
120,>90,42,24,29,teacher_caregiver,CON
120,>90,43,24,29,teacher_caregiver,CON
120,>90,44,24,29,teacher_caregiver,CON
120,>90,45,24,29,teacher_caregiver,CON
120,>90,46,24,29,teacher_caregiver,CON
120,>90,47,24,29,teacher_caregiver,CON
120,>90,48,24,29,teacher_caregiver,CON
120,>90,49,24,29,teacher_caregiver,CON
120,>90,50,24,29,teacher_caregiver,CON
120,>90,51,24,29,teacher_caregiver,CON
120,>90,52,24,29,teacher_caregiver,CON
120,>90,53,24,29,teacher_caregiver,CON
120,>90,54,24,29,teacher_caregiver,CON
120,>90,55,24,29,teacher_caregiver,CON
120,>90,56,24,29,teacher_caregiver,CON
52,0.1,3,30,35,teacher_caregiver,CON
53,0.1,4,30,35,teacher_caregiver,CON
55,0.1,5,30,35,teacher_caregiver,CON
57,0.2,6,30,35,teacher_caregiver,CON
58,0.3,7,30,35,teacher_caregiver,CON
60,0.4,8,30,35,teacher_caregiver,CON
62,1,9,30,35,teacher_caregiver,CON
64,1,10,30,35,teacher_caregiver,CON
65,1,11,30,35,teacher_caregiver,CON
67,1,12,30,35,teacher_caregiver,CON
69,2,13,30,35,teacher_caregiver,CON
70,2,14,30,35,teacher_caregiver,CON
72,3,15,30,35,teacher_caregiver,CON
74,4,16,30,35,teacher_caregiver,CON
75,5,17,30,35,teacher_caregiver,CON
77,6,18,30,35,teacher_caregiver,CON
79,8,19,30,35,teacher_caregiver,CON
81,10,20,30,35,teacher_caregiver,CON
82,12,21,30,35,teacher_caregiver,CON
84,14,22,30,35,teacher_caregiver,CON
86,18,23,30,35,teacher_caregiver,CON
87,19,24,30,35,teacher_caregiver,CON
89,23,25,30,35,teacher_caregiver,CON
91,27,26,30,35,teacher_caregiver,CON
93,32,27,30,35,teacher_caregiver,CON
94,34,28,30,35,teacher_caregiver,CON
96,39,29,30,35,teacher_caregiver,CON
98,45,30,30,35,teacher_caregiver,CON
99,47,31,30,35,teacher_caregiver,CON
101,53,32,30,35,teacher_caregiver,CON
103,58,33,30,35,teacher_caregiver,CON
105,63,34,30,35,teacher_caregiver,CON
107,68,35,30,35,teacher_caregiver,CON
109,73,36,30,35,teacher_caregiver,CON
111,77,37,30,35,teacher_caregiver,CON
114,82,38,30,35,teacher_caregiver,CON
116,86,39,30,35,teacher_caregiver,CON
118,88,40,30,35,teacher_caregiver,CON
120,>90,41,30,35,teacher_caregiver,CON
120,>90,42,30,35,teacher_caregiver,CON
120,>90,43,30,35,teacher_caregiver,CON
120,>90,44,30,35,teacher_caregiver,CON
120,>90,45,30,35,teacher_caregiver,CON
120,>90,46,30,35,teacher_caregiver,CON
120,>90,47,30,35,teacher_caregiver,CON
120,>90,48,30,35,teacher_caregiver,CON
120,>90,49,30,35,teacher_caregiver,CON
120,>90,50,30,35,teacher_caregiver,CON
120,>90,51,30,35,teacher_caregiver,CON
120,>90,52,30,35,teacher_caregiver,CON
120,>90,53,30,35,teacher_caregiver,CON
120,>90,54,30,35,teacher_caregiver,CON
50,<0.1,3,36,41,teacher_caregiver,CON
52,0.1,4,36,41,teacher_caregiver,CON
53,0.1,5,36,41,teacher_caregiver,CON
55,0.1,6,36,41,teacher_caregiver,CON
57,0.2,7,36,41,teacher_caregiver,CON
59,0.3,8,36,41,teacher_caregiver,CON
60,0.4,9,36,41,teacher_caregiver,CON
62,1,10,36,41,teacher_caregiver,CON
64,1,11,36,41,teacher_caregiver,CON
66,1,12,36,41,teacher_caregiver,CON
67,1,13,36,41,teacher_caregiver,CON
69,2,14,36,41,teacher_caregiver,CON
71,3,15,36,41,teacher_caregiver,CON
73,4,16,36,41,teacher_caregiver,CON
74,4,17,36,41,teacher_caregiver,CON
76,5,18,36,41,teacher_caregiver,CON
78,7,19,36,41,teacher_caregiver,CON
80,9,20,36,41,teacher_caregiver,CON
82,12,21,36,41,teacher_caregiver,CON
83,13,22,36,41,teacher_caregiver,CON
85,16,23,36,41,teacher_caregiver,CON
87,19,24,36,41,teacher_caregiver,CON
89,23,25,36,41,teacher_caregiver,CON
90,25,26,36,41,teacher_caregiver,CON
92,30,27,36,41,teacher_caregiver,CON
94,34,28,36,41,teacher_caregiver,CON
96,39,29,36,41,teacher_caregiver,CON
97,42,30,36,41,teacher_caregiver,CON
99,47,31,36,41,teacher_caregiver,CON
101,53,32,36,41,teacher_caregiver,CON
103,58,33,36,41,teacher_caregiver,CON
106,66,34,36,41,teacher_caregiver,CON
108,70,35,36,41,teacher_caregiver,CON
110,75,36,36,41,teacher_caregiver,CON
112,79,37,36,41,teacher_caregiver,CON
114,82,38,36,41,teacher_caregiver,CON
117,87,39,36,41,teacher_caregiver,CON
119,90,40,36,41,teacher_caregiver,CON
120,>90,41,36,41,teacher_caregiver,CON
120,>90,42,36,41,teacher_caregiver,CON
120,>90,43,36,41,teacher_caregiver,CON
120,>90,44,36,41,teacher_caregiver,CON
120,>90,45,36,41,teacher_caregiver,CON
120,>90,46,36,41,teacher_caregiver,CON
120,>90,47,36,41,teacher_caregiver,CON
120,>90,48,36,41,teacher_caregiver,CON
120,>90,49,36,41,teacher_caregiver,CON
120,>90,50,36,41,teacher_caregiver,CON
120,>90,51,36,41,teacher_caregiver,CON
120,>90,52,36,41,teacher_caregiver,CON
48,<0.1,3,42,47,teacher_caregiver,CON
50,<0.1,4,42,47,teacher_caregiver,CON
52,0.1,5,42,47,teacher_caregiver,CON
54,0.1,6,42,47,teacher_caregiver,CON
55,0.1,7,42,47,teacher_caregiver,CON
57,0.2,8,42,47,teacher_caregiver,CON
59,0.3,9,42,47,teacher_caregiver,CON
61,0.5,10,42,47,teacher_caregiver,CON
63,1,11,42,47,teacher_caregiver,CON
64,1,12,42,47,teacher_caregiver,CON
66,1,13,42,47,teacher_caregiver,CON
68,2,14,42,47,teacher_caregiver,CON
70,2,15,42,47,teacher_caregiver,CON
72,3,16,42,47,teacher_caregiver,CON
73,4,17,42,47,teacher_caregiver,CON
75,5,18,42,47,teacher_caregiver,CON
77,6,19,42,47,teacher_caregiver,CON
79,8,20,42,47,teacher_caregiver,CON
81,10,21,42,47,teacher_caregiver,CON
83,13,22,42,47,teacher_caregiver,CON
84,14,23,42,47,teacher_caregiver,CON
86,18,24,42,47,teacher_caregiver,CON
88,21,25,42,47,teacher_caregiver,CON
90,25,26,42,47,teacher_caregiver,CON
92,30,27,42,47,teacher_caregiver,CON
93,32,28,42,47,teacher_caregiver,CON
95,37,29,42,47,teacher_caregiver,CON
97,42,30,42,47,teacher_caregiver,CON
99,47,31,42,47,teacher_caregiver,CON
101,53,32,42,47,teacher_caregiver,CON
103,58,33,42,47,teacher_caregiver,CON
106,66,34,42,47,teacher_caregiver,CON
108,70,35,42,47,teacher_caregiver,CON
111,77,36,42,47,teacher_caregiver,CON
113,81,37,42,47,teacher_caregiver,CON
116,86,38,42,47,teacher_caregiver,CON
118,88,39,42,47,teacher_caregiver,CON
120,>90,40,42,47,teacher_caregiver,CON
121,>91,41,42,47,teacher_caregiver,CON
122,>92,42,42,47,teacher_caregiver,CON
123,>93,43,42,47,teacher_caregiver,CON
124,>94,44,42,47,teacher_caregiver,CON
125,>95,45,42,47,teacher_caregiver,CON
126,>96,46,42,47,teacher_caregiver,CON
127,>97,47,42,47,teacher_caregiver,CON
128,>98,48,42,47,teacher_caregiver,CON
46,<0.1,3,48,53,teacher_caregiver,CON
48,<0.1,4,48,53,teacher_caregiver,CON
50,<0.1,5,48,53,teacher_caregiver,CON
52,0.1,6,48,53,teacher_caregiver,CON
54,0.1,7,48,53,teacher_caregiver,CON
56,0.2,8,48,53,teacher_caregiver,CON
58,0.3,9,48,53,teacher_caregiver,CON
59,0.3,10,48,53,teacher_caregiver,CON
61,0.5,11,48,53,teacher_caregiver,CON
63,1,12,48,53,teacher_caregiver,CON
65,1,13,48,53,teacher_caregiver,CON
67,1,14,48,53,teacher_caregiver,CON
69,2,15,48,53,teacher_caregiver,CON
71,3,16,48,53,teacher_caregiver,CON
73,4,17,48,53,teacher_caregiver,CON
74,4,18,48,53,teacher_caregiver,CON
76,5,19,48,53,teacher_caregiver,CON
78,7,20,48,53,teacher_caregiver,CON
80,9,21,48,53,teacher_caregiver,CON
82,12,22,48,53,teacher_caregiver,CON
84,14,23,48,53,teacher_caregiver,CON
86,18,24,48,53,teacher_caregiver,CON
88,21,25,48,53,teacher_caregiver,CON
89,23,26,48,53,teacher_caregiver,CON
91,27,27,48,53,teacher_caregiver,CON
93,32,28,48,53,teacher_caregiver,CON
95,37,29,48,53,teacher_caregiver,CON
97,42,30,48,53,teacher_caregiver,CON
99,47,31,48,53,teacher_caregiver,CON
101,53,32,48,53,teacher_caregiver,CON
104,61,33,48,53,teacher_caregiver,CON
106,66,34,48,53,teacher_caregiver,CON
109,73,35,48,53,teacher_caregiver,CON
112,79,36,48,53,teacher_caregiver,CON
114,82,37,48,53,teacher_caregiver,CON
117,87,38,48,53,teacher_caregiver,CON
120,>90,39,48,53,teacher_caregiver,CON
120,>90,40,48,53,teacher_caregiver,CON
120,>90,41,48,53,teacher_caregiver,CON
120,>90,42,48,53,teacher_caregiver,CON
120,>90,43,48,53,teacher_caregiver,CON
120,>90,44,48,53,teacher_caregiver,CON
120,>90,45,48,53,teacher_caregiver,CON
44,<0.1,3,54,59,teacher_caregiver,CON
46,<0.1,4,54,59,teacher_caregiver,CON
48,<0.1,5,54,59,teacher_caregiver,CON
50,<0.1,6,54,59,teacher_caregiver,CON
52,0.1,7,54,59,teacher_caregiver,CON
54,0.1,8,54,59,teacher_caregiver,CON
56,0.2,9,54,59,teacher_caregiver,CON
58,0.3,10,54,59,teacher_caregiver,CON
60,0.4,11,54,59,teacher_caregiver,CON
62,1,12,54,59,teacher_caregiver,CON
64,1,13,54,59,teacher_caregiver,CON
66,1,14,54,59,teacher_caregiver,CON
68,2,15,54,59,teacher_caregiver,CON
70,2,16,54,59,teacher_caregiver,CON
72,3,17,54,59,teacher_caregiver,CON
74,4,18,54,59,teacher_caregiver,CON
75,5,19,54,59,teacher_caregiver,CON
77,6,20,54,59,teacher_caregiver,CON
79,8,21,54,59,teacher_caregiver,CON
81,10,22,54,59,teacher_caregiver,CON
83,13,23,54,59,teacher_caregiver,CON
85,16,24,54,59,teacher_caregiver,CON
87,19,25,54,59,teacher_caregiver,CON
89,23,26,54,59,teacher_caregiver,CON
91,27,27,54,59,teacher_caregiver,CON
93,32,28,54,59,teacher_caregiver,CON
95,37,29,54,59,teacher_caregiver,CON
97,42,30,54,59,teacher_caregiver,CON
99,47,31,54,59,teacher_caregiver,CON
101,53,32,54,59,teacher_caregiver,CON
104,61,33,54,59,teacher_caregiver,CON
107,68,34,54,59,teacher_caregiver,CON
110,75,35,54,59,teacher_caregiver,CON
113,81,36,54,59,teacher_caregiver,CON
116,86,37,54,59,teacher_caregiver,CON
119,90,38,54,59,teacher_caregiver,CON
120,>90,39,54,59,teacher_caregiver,CON
120,>90,40,54,59,teacher_caregiver,CON
120,>90,41,54,59,teacher_caregiver,CON
120,>90,42,54,59,teacher_caregiver,CON
43,<0.1,3,60,71,teacher_caregiver,CON
45,<0.1,4,60,71,teacher_caregiver,CON
47,<0.1,5,60,71,teacher_caregiver,CON
49,<0.1,6,60,71,teacher_caregiver,CON
51,0.1,7,60,71,teacher_caregiver,CON
53,0.1,8,60,71,teacher_caregiver,CON
55,0.1,9,60,71,teacher_caregiver,CON
57,0.2,10,60,71,teacher_caregiver,CON
59,0.3,11,60,71,teacher_caregiver,CON
61,0.5,12,60,71,teacher_caregiver,CON
63,1,13,60,71,teacher_caregiver,CON
65,1,14,60,71,teacher_caregiver,CON
67,1,15,60,71,teacher_caregiver,CON
69,2,16,60,71,teacher_caregiver,CON
71,3,17,60,71,teacher_caregiver,CON
73,4,18,60,71,teacher_caregiver,CON
75,5,19,60,71,teacher_caregiver,CON
77,6,20,60,71,teacher_caregiver,CON
79,8,21,60,71,teacher_caregiver,CON
51,0.1,2,24,29,teacher_caregiver,SO
54,0.1,3,24,29,teacher_caregiver,SO
56,0.2,4,24,29,teacher_caregiver,SO
59,0.3,5,24,29,teacher_caregiver,SO
62,1,6,24,29,teacher_caregiver,SO
65,1,7,24,29,teacher_caregiver,SO
68,2,8,24,29,teacher_caregiver,SO
70,2,9,24,29,teacher_caregiver,SO
73,4,10,24,29,teacher_caregiver,SO
76,5,11,24,29,teacher_caregiver,SO
79,8,12,24,29,teacher_caregiver,SO
81,10,13,24,29,teacher_caregiver,SO
84,14,14,24,29,teacher_caregiver,SO
87,19,15,24,29,teacher_caregiver,SO
90,25,16,24,29,teacher_caregiver,SO
93,32,17,24,29,teacher_caregiver,SO
95,37,18,24,29,teacher_caregiver,SO
98,45,19,24,29,teacher_caregiver,SO
101,53,20,24,29,teacher_caregiver,SO
103,58,21,24,29,teacher_caregiver,SO
105,63,22,24,29,teacher_caregiver,SO
108,70,23,24,29,teacher_caregiver,SO
110,75,24,24,29,teacher_caregiver,SO
112,79,25,24,29,teacher_caregiver,SO
114,82,26,24,29,teacher_caregiver,SO
117,87,27,24,29,teacher_caregiver,SO
119,90,28,24,29,teacher_caregiver,SO
120,>90,29,24,29,teacher_caregiver,SO
120,>90,30,24,29,teacher_caregiver,SO
120,>90,31,24,29,teacher_caregiver,SO
120,>90,32,24,29,teacher_caregiver,SO
120,>90,33,24,29,teacher_caregiver,SO
120,>90,34,24,29,teacher_caregiver,SO
120,>90,35,24,29,teacher_caregiver,SO
120,>90,36,24,29,teacher_caregiver,SO
49,<0.1,2,30,35,teacher_caregiver,SO
52,0.1,3,30,35,teacher_caregiver,SO
55,0.1,4,30,35,teacher_caregiver,SO
58,0.3,5,30,35,teacher_caregiver,SO
60,0.4,6,30,35,teacher_caregiver,SO
63,1,7,30,35,teacher_caregiver,SO
66,1,8,30,35,teacher_caregiver,SO
69,2,9,30,35,teacher_caregiver,SO
72,3,10,30,35,teacher_caregiver,SO
74,4,11,30,35,teacher_caregiver,SO
77,6,12,30,35,teacher_caregiver,SO
80,9,13,30,35,teacher_caregiver,SO
83,13,14,30,35,teacher_caregiver,SO
86,18,15,30,35,teacher_caregiver,SO
88,21,16,30,35,teacher_caregiver,SO
91,27,17,30,35,teacher_caregiver,SO
94,34,18,30,35,teacher_caregiver,SO
97,42,19,30,35,teacher_caregiver,SO
99,47,20,30,35,teacher_caregiver,SO
102,55,21,30,35,teacher_caregiver,SO
104,61,22,30,35,teacher_caregiver,SO
107,68,23,30,35,teacher_caregiver,SO
109,73,24,30,35,teacher_caregiver,SO
112,79,25,30,35,teacher_caregiver,SO
114,82,26,30,35,teacher_caregiver,SO
117,87,27,30,35,teacher_caregiver,SO
119,90,28,30,35,teacher_caregiver,SO
120,>90,29,30,35,teacher_caregiver,SO
120,>90,30,30,35,teacher_caregiver,SO
120,>90,31,30,35,teacher_caregiver,SO
120,>90,32,30,35,teacher_caregiver,SO
120,>90,33,30,35,teacher_caregiver,SO
120,>90,34,30,35,teacher_caregiver,SO
48,<0.1,2,36,41,teacher_caregiver,SO
51,0.1,3,36,41,teacher_caregiver,SO
54,0.1,4,36,41,teacher_caregiver,SO
57,0.2,5,36,41,teacher_caregiver,SO
60,0.4,6,36,41,teacher_caregiver,SO
62,1,7,36,41,teacher_caregiver,SO
65,1,8,36,41,teacher_caregiver,SO
68,2,9,36,41,teacher_caregiver,SO
71,3,10,36,41,teacher_caregiver,SO
73,4,11,36,41,teacher_caregiver,SO
76,5,12,36,41,teacher_caregiver,SO
79,8,13,36,41,teacher_caregiver,SO
82,12,14,36,41,teacher_caregiver,SO
85,16,15,36,41,teacher_caregiver,SO
87,19,16,36,41,teacher_caregiver,SO
90,25,17,36,41,teacher_caregiver,SO
93,32,18,36,41,teacher_caregiver,SO
96,39,19,36,41,teacher_caregiver,SO
98,45,20,36,41,teacher_caregiver,SO
101,53,21,36,41,teacher_caregiver,SO
104,61,22,36,41,teacher_caregiver,SO
107,68,23,36,41,teacher_caregiver,SO
109,73,24,36,41,teacher_caregiver,SO
112,79,25,36,41,teacher_caregiver,SO
115,84,26,36,41,teacher_caregiver,SO
118,88,27,36,41,teacher_caregiver,SO
120,>90,28,36,41,teacher_caregiver,SO
120,>90,29,36,41,teacher_caregiver,SO
120,>90,30,36,41,teacher_caregiver,SO
120,>90,31,36,41,teacher_caregiver,SO
120,>90,32,36,41,teacher_caregiver,SO
48,<0.1,2,42,47,teacher_caregiver,SO
51,0.1,3,42,47,teacher_caregiver,SO
54,0.1,4,42,47,teacher_caregiver,SO
57,0.2,5,42,47,teacher_caregiver,SO
59,0.3,6,42,47,teacher_caregiver,SO
62,1,7,42,47,teacher_caregiver,SO
65,1,8,42,47,teacher_caregiver,SO
68,2,9,42,47,teacher_caregiver,SO
70,2,10,42,47,teacher_caregiver,SO
73,4,11,42,47,teacher_caregiver,SO
76,5,12,42,47,teacher_caregiver,SO
79,8,13,42,47,teacher_caregiver,SO
82,12,14,42,47,teacher_caregiver,SO
84,14,15,42,47,teacher_caregiver,SO
87,19,16,42,47,teacher_caregiver,SO
90,25,17,42,47,teacher_caregiver,SO
93,32,18,42,47,teacher_caregiver,SO
