scaled_score,raw_score,min_age,max_age,sub_domain,for
11,8,3,3,sd,parent
12,9,3,3,sd,parent
12,10,3,3,sd,parent
13,11,3,3,sd,parent
13,12,3,3,sd,parent
14,13,3,3,sd,parent
14,14,3,3,sd,parent
14,15,3,3,sd,parent
15,16,3,3,sd,parent
15,17,3,3,sd,parent
16,18,3,3,sd,parent
16,19,3,3,sd,parent
17,20,3,3,sd,parent
17,21,3,3,sd,parent
18,22,3,3,sd,parent
18,23,3,3,sd,parent
19,24,3,3,sd,parent
19,25,3,3,sd,parent
19,26,3,3,sd,parent
19,27,3,3,sd,parent
19,28,3,3,sd,parent
19,29,3,3,sd,parent
19,30,3,3,sd,parent
19,31,3,3,sd,parent
19,32,3,3,sd,parent
19,33,3,3,sd,parent
19,34,3,3,sd,parent
19,35,3,3,sd,parent
19,36,3,3,sd,parent
19,37,3,3,sd,parent
19,38,3,3,sd,parent
19,39,3,3,sd,parent
19,40,3,3,sd,parent
19,41,3,3,sd,parent
19,42,3,3,sd,parent
19,43,3,3,sd,parent
19,44,3,3,sd,parent
19,45,3,3,sd,parent
19,46,3,3,sd,parent
19,47,3,3,sd,parent
19,48,3,3,sd,parent
19,49,3,3,sd,parent
19,50,3,3,sd,parent
19,51,3,3,sd,parent
19,52,3,3,sd,parent
19,53,3,3,sd,parent
19,54,3,3,sd,parent
19,55,3,3,sd,parent
19,56,3,3,sd,parent
19,57,3,3,sd,parent
19,58,3,3,sd,parent
19,59,3,3,sd,parent
19,60,3,3,sd,parent
19,61,3,3,sd,parent
19,62,3,3,sd,parent
19,63,3,3,sd,parent
19,64,3,3,sd,parent
19,65,3,3,sd,parent
19,66,3,3,sd,parent
19,67,3,3,sd,parent
19,68,3,3,sd,parent
19,69,3,3,sd,parent
19,70,3,3,sd,parent
19,71,3,3,sd,parent
19,72,3,3,sd,parent
6,0,4,4,sd,parent
7,1,4,4,sd,parent
8,2,4,4,sd,parent
8,3,4,4,sd,parent
9,4,4,4,sd,parent
9,5,4,4,sd,parent
10,6,4,4,sd,parent
11,7,4,4,sd,parent
11,8,4,4,sd,parent
11,9,4,4,sd,parent
12,10,4,4,sd,parent
12,11,4,4,sd,parent
13,12,4,4,sd,parent
13,13,4,4,sd,parent
14,14,4,4,sd,parent
14,15,4,4,sd,parent
15,16,4,4,sd,parent
15,17,4,4,sd,parent
16,18,4,4,sd,parent
16,19,4,4,sd,parent
16,20,4,4,sd,parent
17,21,4,4,sd,parent
17,22,4,4,sd,parent
18,23,4,4,sd,parent
18,24,4,4,sd,parent
19,25,4,4,sd,parent
19,26,4,4,sd,parent
19,27,4,4,sd,parent
19,28,4,4,sd,parent
19,29,4,4,sd,parent
19,30,4,4,sd,parent
19,31,4,4,sd,parent
19,32,4,4,sd,parent
19,33,4,4,sd,parent
19,34,4,4,sd,parent
19,35,4,4,sd,parent
19,36,4,4,sd,parent
19,37,4,4,sd,parent
19,38,4,4,sd,parent
19,39,4,4,sd,parent
19,40,4,4,sd,parent
19,41,4,4,sd,parent
19,42,4,4,sd,parent
19,43,4,4,sd,parent
19,44,4,4,sd,parent
19,45,4,4,sd,parent
19,46,4,4,sd,parent
19,47,4,4,sd,parent
19,48,4,4,sd,parent
19,49,4,4,sd,parent
19,50,4,4,sd,parent
19,51,4,4,sd,parent
19,52,4,4,sd,parent
19,53,4,4,sd,parent
19,54,4,4,sd,parent
19,55,4,4,sd,parent
19,56,4,4,sd,parent
19,57,4,4,sd,parent
19,58,4,4,sd,parent
19,59,4,4,sd,parent
19,60,4,4,sd,parent
19,61,4,4,sd,parent
19,62,4,4,sd,parent
19,63,4,4,sd,parent
19,64,4,4,sd,parent
19,65,4,4,sd,parent
19,66,4,4,sd,parent
19,67,4,4,sd,parent
19,68,4,4,sd,parent
19,69,4,4,sd,parent
19,70,4,4,sd,parent
19,71,4,4,sd,parent
19,72,4,4,sd,parent
6,0,5,5,sd,parent
7,1,5,5,sd,parent
7,2,5,5,sd,parent
8,3,5,5,sd,parent
9,4,5,5,sd,parent
9,5,5,5,sd,parent
10,6,5,5,sd,parent
10,7,5,5,sd,parent
11,8,5,5,sd,parent
11,9,5,5,sd,parent
12,10,5,5,sd,parent
12,11,5,5,sd,parent
13,12,5,5,sd,parent
13,13,5,5,sd,parent
14,14,5,5,sd,parent
14,15,5,5,sd,parent
14,16,5,5,sd,parent
15,17,5,5,sd,parent
15,18,5,5,sd,parent
16,19,5,5,sd,parent
16,20,5,5,sd,parent
17,21,5,5,sd,parent
17,22,5,5,sd,parent
17,23,5,5,sd,parent
18,24,5,5,sd,parent
18,25,5,5,sd,parent
19,26,5,5,sd,parent
19,27,5,5,sd,parent
19,28,5,5,sd,parent
19,29,5,5,sd,parent
19,30,5,5,sd,parent
19,31,5,5,sd,parent
19,32,5,5,sd,parent
19,33,5,5,sd,parent
19,34,5,5,sd,parent
19,35,5,5,sd,parent
19,36,5,5,sd,parent
19,37,5,5,sd,parent
19,38,5,5,sd,parent
19,39,5,5,sd,parent
19,40,5,5,sd,parent
19,41,5,5,sd,parent
19,42,5,5,sd,parent
19,43,5,5,sd,parent
19,44,5,5,sd,parent
19,45,5,5,sd,parent
19,46,5,5,sd,parent
19,47,5,5,sd,parent
19,48,5,5,sd,parent
19,49,5,5,sd,parent
19,50,5,5,sd,parent
19,51,5,5,sd,parent
19,52,5,5,sd,parent
19,53,5,5,sd,parent
19,54,5,5,sd,parent
19,55,5,5,sd,parent
19,56,5,5,sd,parent
19,57,5,5,sd,parent
19,58,5,5,sd,parent
19,59,5,5,sd,parent
19,60,5,5,sd,parent
19,61,5,5,sd,parent
19,62,5,5,sd,parent
19,63,5,5,sd,parent
19,64,5,5,sd,parent
19,65,5,5,sd,parent
19,66,5,5,sd,parent
19,67,5,5,sd,parent
19,68,5,5,sd,parent
19,69,5,5,sd,parent
19,70,5,5,sd,parent
19,71,5,5,sd,parent
19,72,5,5,sd,parent
6,0,6,6,sd,parent
6,1,6,6,sd,parent
7,2,6,6,sd,parent
8,3,6,6,sd,parent
8,4,6,6,sd,parent
9,5,6,6,sd,parent
9,6,6,6,sd,parent
10,7,6,6,sd,parent
10,8,6,6,sd,parent
11,9,6,6,sd,parent
11,10,6,6,sd,parent
12,11,6,6,sd,parent
12,12,6,6,sd,parent
12,13,6,6,sd,parent
13,14,6,6,sd,parent
13,15,6,6,sd,parent
14,16,6,6,sd,parent
14,17,6,6,sd,parent
14,18,6,6,sd,parent
15,19,6,6,sd,parent
15,20,6,6,sd,parent
16,21,6,6,sd,parent
16,22,6,6,sd,parent
17,23,6,6,sd,parent
17,24,6,6,sd,parent
17,25,6,6,sd,parent
18,26,6,6,sd,parent
18,27,6,6,sd,parent
19,28,6,6,sd,parent
19,29,6,6,sd,parent
19,30,6,6,sd,parent
19,31,6,6,sd,parent
19,32,6,6,sd,parent
19,33,6,6,sd,parent
19,34,6,6,sd,parent
19,35,6,6,sd,parent
19,36,6,6,sd,parent
19,37,6,6,sd,parent
19,38,6,6,sd,parent
19,39,6,6,sd,parent
19,40,6,6,sd,parent
19,41,6,6,sd,parent
19,42,6,6,sd,parent
19,43,6,6,sd,parent
19,44,6,6,sd,parent
19,45,6,6,sd,parent
19,46,6,6,sd,parent
19,47,6,6,sd,parent
19,48,6,6,sd,parent
19,49,6,6,sd,parent
19,50,6,6,sd,parent
19,51,6,6,sd,parent
19,52,6,6,sd,parent
19,53,6,6,sd,parent
19,54,6,6,sd,parent
19,55,6,6,sd,parent
19,56,6,6,sd,parent
19,57,6,6,sd,parent
19,58,6,6,sd,parent
19,59,6,6,sd,parent
19,60,6,6,sd,parent
19,61,6,6,sd,parent
19,62,6,6,sd,parent
19,63,6,6,sd,parent
19,64,6,6,sd,parent
19,65,6,6,sd,parent
19,66,6,6,sd,parent
19,67,6,6,sd,parent
19,68,6,6,sd,parent
19,69,6,6,sd,parent
19,70,6,6,sd,parent
19,71,6,6,sd,parent
19,72,6,6,sd,parent
5,0,7,7,sd,parent
5,1,7,7,sd,parent
6,2,7,7,sd,parent
7,3,7,7,sd,parent
7,4,7,7,sd,parent
8,5,7,7,sd,parent
8,6,7,7,sd,parent
9,7,7,7,sd,parent
10,8,7,7,sd,parent
10,9,7,7,sd,parent
10,10,7,7,sd,parent
11,11,7,7,sd,parent
11,12,7,7,sd,parent
12,13,7,7,sd,parent
12,14,7,7,sd,parent
12,15,7,7,sd,parent
13,16,7,7,sd,parent
13,17,7,7,sd,parent
14,18,7,7,sd,parent
14,19,7,7,sd,parent
14,20,7,7,sd,parent
15,21,7,7,sd,parent
15,22,7,7,sd,parent
16,23,7,7,sd,parent
16,24,7,7,sd,parent
16,25,7,7,sd,parent
17,26,7,7,sd,parent
17,27,7,7,sd,parent
18,28,7,7,sd,parent
18,29,7,7,sd,parent
18,30,7,7,sd,parent
19,31,7,7,sd,parent
19,32,7,7,sd,parent
19,33,7,7,sd,parent
19,34,7,7,sd,parent
19,35,7,7,sd,parent
19,36,7,7,sd,parent
19,37,7,7,sd,parent
19,38,7,7,sd,parent
19,39,7,7,sd,parent
19,40,7,7,sd,parent
19,41,7,7,sd,parent
19,42,7,7,sd,parent
19,43,7,7,sd,parent
19,44,7,7,sd,parent
19,45,7,7,sd,parent
19,46,7,7,sd,parent
19,47,7,7,sd,parent
19,48,7,7,sd,parent
19,49,7,7,sd,parent
19,50,7,7,sd,parent
19,51,7,7,sd,parent
19,52,7,7,sd,parent
19,53,7,7,sd,parent
19,54,7,7,sd,parent
19,55,7,7,sd,parent
19,56,7,7,sd,parent
19,57,7,7,sd,parent
19,58,7,7,sd,parent
19,59,7,7,sd,parent
19,60,7,7,sd,parent
19,61,7,7,sd,parent
19,62,7,7,sd,parent
19,63,7,7,sd,parent
19,64,7,7,sd,parent
19,65,7,7,sd,parent
19,66,7,7,sd,parent
19,67,7,7,sd,parent
19,68,7,7,sd,parent
19,69,7,7,sd,parent
19,70,7,7,sd,parent
19,71,7,7,sd,parent
19,72,7,7,sd,parent
4,0,8,8,sd,parent
5,1,8,8,sd,parent
6,2,8,8,sd,parent
6,3,8,8,sd,parent
7,4,8,8,sd,parent
7,5,8,8,sd,parent
8,6,8,8,sd,parent
8,7,8,8,sd,parent
9,8,8,8,sd,parent
9,9,8,8,sd,parent
10,10,8,8,sd,parent
10,11,8,8,sd,parent
11,12,8,8,sd,parent
11,13,8,8,sd,parent
11,14,8,8,sd,parent
12,15,8,8,sd,parent
12,16,8,8,sd,parent
12,17,8,8,sd,parent
13,18,8,8,sd,parent
13,19,8,8,sd,parent
14,20,8,8,sd,parent
14,21,8,8,sd,parent
14,22,8,8,sd,parent
15,23,8,8,sd,parent
15,24,8,8,sd,parent
15,25,8,8,sd,parent
16,26,8,8,sd,parent
16,27,8,8,sd,parent
17,28,8,8,sd,parent
17,29,8,8,sd,parent
17,30,8,8,sd,parent
18,31,8,8,sd,parent
18,32,8,8,sd,parent
19,33,8,8,sd,parent
19,34,8,8,sd,parent
19,35,8,8,sd,parent
19,36,8,8,sd,parent
19,37,8,8,sd,parent
19,38,8,8,sd,parent
19,39,8,8,sd,parent
19,40,8,8,sd,parent
19,41,8,8,sd,parent
19,42,8,8,sd,parent
19,43,8,8,sd,parent
19,44,8,8,sd,parent
19,45,8,8,sd,parent
19,46,8,8,sd,parent
19,47,8,8,sd,parent
19,48,8,8,sd,parent
19,49,8,8,sd,parent
19,50,8,8,sd,parent
19,51,8,8,sd,parent
19,52,8,8,sd,parent
19,53,8,8,sd,parent
19,54,8,8,sd,parent
19,55,8,8,sd,parent
19,56,8,8,sd,parent
19,57,8,8,sd,parent
19,58,8,8,sd,parent
19,59,8,8,sd,parent
19,60,8,8,sd,parent
19,61,8,8,sd,parent
19,62,8,8,sd,parent
19,63,8,8,sd,parent
19,64,8,8,sd,parent
19,65,8,8,sd,parent
19,66,8,8,sd,parent
19,67,8,8,sd,parent
19,68,8,8,sd,parent
19,69,8,8,sd,parent
19,70,8,8,sd,parent
19,71,8,8,sd,parent
19,72,8,8,sd,parent
4,0,9,9,sd,parent
5,1,9,9,sd,parent
5,2,9,9,sd,parent
5,3,9,9,sd,parent
6,4,9,9,sd,parent
6,5,9,9,sd,parent
7,6,9,9,sd,parent
7,7,9,9,sd,parent
8,8,9,9,sd,parent
8,9,9,9,sd,parent
9,10,9,9,sd,parent
9,11,9,9,sd,parent
10,12,9,9,sd,parent
10,13,9,9,sd,parent
10,14,9,9,sd,parent
11,15,9,9,sd,parent
11,16,9,9,sd,parent
12,17,9,9,sd,parent
12,18,9,9,sd,parent
12,19,9,9,sd,parent
13,20,9,9,sd,parent
13,21,9,9,sd,parent
13,22,9,9,sd,parent
14,23,9,9,sd,parent
14,24,9,9,sd,parent
15,25,9,9,sd,parent
15,26,9,9,sd,parent
15,27,9,9,sd,parent
16,28,9,9,sd,parent
16,29,9,9,sd,parent
16,30,9,9,sd,parent
17,31,9,9,sd,parent
17,32,9,9,sd,parent
18,33,9,9,sd,parent
18,34,9,9,sd,parent
18,35,9,9,sd,parent
19,36,9,9,sd,parent
19,37,9,9,sd,parent
19,38,9,9,sd,parent
19,39,9,9,sd,parent
19,40,9,9,sd,parent
19,41,9,9,sd,parent
19,42,9,9,sd,parent
19,43,9,9,sd,parent
19,44,9,9,sd,parent
19,45,9,9,sd,parent
19,46,9,9,sd,parent
19,47,9,9,sd,parent
19,48,9,9,sd,parent
19,49,9,9,sd,parent
19,50,9,9,sd,parent
19,51,9,9,sd,parent
19,52,9,9,sd,parent
19,53,9,9,sd,parent
19,54,9,9,sd,parent
19,55,9,9,sd,parent
19,56,9,9,sd,parent
19,57,9,9,sd,parent
19,58,9,9,sd,parent
19,59,9,9,sd,parent
19,60,9,9,sd,parent
19,61,9,9,sd,parent
19,62,9,9,sd,parent
19,63,9,9,sd,parent
19,64,9,9,sd,parent
19,65,9,9,sd,parent
19,66,9,9,sd,parent
19,67,9,9,sd,parent
19,68,9,9,sd,parent
19,69,9,9,sd,parent
19,70,9,9,sd,parent
19,71,9,9,sd,parent
19,72,9,9,sd,parent
3,0,10,10,sd,parent
4,1,10,10,sd,parent
4,2,10,10,sd,parent
5,3,10,10,sd,parent
5,4,10,10,sd,parent
5,5,10,10,sd,parent
6,6,10,10,sd,parent
6,7,10,10,sd,parent
7,8,10,10,sd,parent
7,9,10,10,sd,parent
8,10,10,10,sd,parent
8,11,10,10,sd,parent
9,12,10,10,sd,parent
9,13,10,10,sd,parent
9,14,10,10,sd,parent
10,15,10,10,sd,parent
10,16,10,10,sd,parent
11,17,10,10,sd,parent
11,18,10,10,sd,parent
11,19,10,10,sd,parent
12,20,10,10,sd,parent
12,21,10,10,sd,parent
12,22,10,10,sd,parent
13,23,10,10,sd,parent
13,24,10,10,sd,parent
14,25,10,10,sd,parent
14,26,10,10,sd,parent
14,27,10,10,sd,parent
15,28,10,10,sd,parent
15,29,10,10,sd,parent
15,30,10,10,sd,parent
16,31,10,10,sd,parent
16,32,10,10,sd,parent
16,33,10,10,sd,parent
17,34,10,10,sd,parent
17,35,10,10,sd,parent
18,36,10,10,sd,parent
18,37,10,10,sd,parent
18,38,10,10,sd,parent
19,39,10,10,sd,parent
19,40,10,10,sd,parent
19,41,10,10,sd,parent
19,42,10,10,sd,parent
19,43,10,10,sd,parent
19,44,10,10,sd,parent
19,45,10,10,sd,parent
19,46,10,10,sd,parent
19,47,10,10,sd,parent
19,48,10,10,sd,parent
19,49,10,10,sd,parent
19,50,10,10,sd,parent
19,51,10,10,sd,parent
19,52,10,10,sd,parent
19,53,10,10,sd,parent
19,54,10,10,sd,parent
19,55,10,10,sd,parent
19,56,10,10,sd,parent
19,57,10,10,sd,parent
19,58,10,10,sd,parent
19,59,10,10,sd,parent
19,60,10,10,sd,parent
19,61,10,10,sd,parent
19,62,10,10,sd,parent
19,63,10,10,sd,parent
19,64,10,10,sd,parent
19,65,10,10,sd,parent
19,66,10,10,sd,parent
19,67,10,10,sd,parent
19,68,10,10,sd,parent
19,69,10,10,sd,parent
19,70,10,10,sd,parent
19,71,10,10,sd,parent
19,72,10,10,sd,parent
2,0,11,11,sd,parent
3,1,11,11,sd,parent
3,2,11,11,sd,parent
4,3,11,11,sd,parent
4,4,11,11,sd,parent
4,5,11,11,sd,parent
5,6,11,11,sd,parent
5,7,11,11,sd,parent
6,8,11,11,sd,parent
6,9,11,11,sd,parent
7,10,11,11,sd,parent
7,11,11,11,sd,parent
7,12,11,11,sd,parent
8,13,11,11,sd,parent
8,14,11,11,sd,parent
9,15,11,11,sd,parent
9,16,11,11,sd,parent
10,17,11,11,sd,parent
10,18,11,11,sd,parent
10,19,11,11,sd,parent
11,20,11,11,sd,parent
11,21,11,11,sd,parent
11,22,11,11,sd,parent
12,23,11,11,sd,parent
12,24,11,11,sd,parent
13,25,11,11,sd,parent
13,26,11,11,sd,parent
13,27,11,11,sd,parent
14,28,11,11,sd,parent
14,29,11,11,sd,parent
14,30,11,11,sd,parent
15,31,11,11,sd,parent
15,32,11,11,sd,parent
15,33,11,11,sd,parent
16,34,11,11,sd,parent
16,35,11,11,sd,parent
16,36,11,11,sd,parent
17,37,11,11,sd,parent
17,38,11,11,sd,parent
18,39,11,11,sd,parent
18,40,11,11,sd,parent
18,41,11,11,sd,parent
19,42,11,11,sd,parent
19,43,11,11,sd,parent
19,44,11,11,sd,parent
19,45,11,11,sd,parent
19,46,11,11,sd,parent
19,47,11,11,sd,parent
19,48,11,11,sd,parent
19,49,11,11,sd,parent
19,50,11,11,sd,parent
19,51,11,11,sd,parent
19,52,11,11,sd,parent
19,53,11,11,sd,parent
19,54,11,11,sd,parent
19,55,11,11,sd,parent
19,56,11,11,sd,parent
19,57,11,11,sd,parent
19,58,11,11,sd,parent
19,59,11,11,sd,parent
19,60,11,11,sd,parent
19,61,11,11,sd,parent
19,62,11,11,sd,parent
19,63,11,11,sd,parent
19,64,11,11,sd,parent
19,65,11,11,sd,parent
19,66,11,11,sd,parent
19,67,11,11,sd,parent
19,68,11,11,sd,parent
19,69,11,11,sd,parent
19,70,11,11,sd,parent
19,71,11,11,sd,parent
19,72,11,11,sd,parent
1,0,12,13,13,sd,parent
2,1,12,13,13,sd,parent
2,2,12,13,13,sd,parent
3,3,12,13,13,sd,parent
3,4,12,13,13,sd,parent
3,5,12,13,13,sd,parent
4,6,12,13,13,sd,parent
4,7,12,13,13,sd,parent
5,8,12,13,13,sd,parent
5,9,12,13,13,sd,parent
6,10,12,13,13,sd,parent
6,11,12,13,13,sd,parent
6,12,12,13,13,sd,parent
7,13,12,13,13,sd,parent
7,14,12,13,13,sd,parent
8,15,12,13,13,sd,parent
8,16,12,13,13,sd,parent
9,17,12,13,13,sd,parent
9,18,12,13,13,sd,parent
9,19,12,13,13,sd,parent
10,20,12,13,13,sd,parent
10,21,12,13,13,sd,parent
11,22,12,13,13,sd,parent
11,23,12,13,13,sd,parent
11,24,12,13,13,sd,parent
12,25,12,13,13,sd,parent
12,26,12,13,13,sd,parent
12,27,12,13,13,sd,parent
13,28,12,13,13,sd,parent
13,29,12,13,13,sd,parent
13,30,12,13,13,sd,parent
14,31,12,13,13,sd,parent
14,32,12,13,13,sd,parent
14,33,12,13,13,sd,parent
15,34,12,13,13,sd,parent
15,35,12,13,13,sd,parent
15,36,12,13,13,sd,parent
16,37,12,13,13,sd,parent
16,38,12,13,13,sd,parent
16,39,12,13,13,sd,parent
17,40,12,13,13,sd,parent
17,41,12,13,13,sd,parent
17,42,12,13,13,sd,parent
18,43,12,13,13,sd,parent
18,44,12,13,13,sd,parent
19,45,12,13,13,sd,parent
19,46,12,13,13,sd,parent
19,47,12,13,13,sd,parent
19,48,12,13,13,sd,parent
19,49,12,13,13,sd,parent
19,50,12,13,13,sd,parent
19,51,12,13,13,sd,parent
19,52,12,13,13,sd,parent
19,53,12,13,13,sd,parent
19,54,12,13,13,sd,parent
19,55,12,13,13,sd,parent
19,56,12,13,13,sd,parent
19,57,12,13,13,sd,parent
19,58,12,13,13,sd,parent
19,59,12,13,13,sd,parent
19,60,12,13,13,sd,parent
19,61,12,13,13,sd,parent
19,62,12,13,13,sd,parent
19,63,12,13,13,sd,parent
19,64,12,13,13,sd,parent
19,65,12,13,13,sd,parent
19,66,12,13,13,sd,parent
19,67,12,13,13,sd,parent
19,68,12,13,13,sd,parent
19,69,12,13,13,sd,parent
19,70,12,13,13,sd,parent
19,71,12,13,13,sd,parent
19,72,12,13,13,sd,parent
1,0,14,15,15,sd,parent
1,1,14,15,15,sd,parent
1,2,14,15,15,sd,parent
2,3,14,15,15,sd,parent
2,4,14,15,15,sd,parent
2,5,14,15,15,sd,parent
3,6,14,15,15,sd,parent
3,7,14,15,15,sd,parent
4,8,14,15,15,sd,parent
4,9,14,15,15,sd,parent
4,10,14,15,15,sd,parent
5,11,14,15,15,sd,parent
5,12,14,15,15,sd,parent
6,13,14,15,15,sd,parent
6,14,14,15,15,sd,parent
7,15,14,15,15,sd,parent
7,16,14,15,15,sd,parent
7,17,14,15,15,sd,parent
8,18,14,15,15,sd,parent
8,19,14,15,15,sd,parent
9,20,14,15,15,sd,parent
9,21,14,15,15,sd,parent
9,22,14,15,15,sd,parent
10,23,14,15,15,sd,parent
10,24,14,15,15,sd,parent
11,25,14,15,15,sd,parent
11,26,14,15,15,sd,parent
11,27,14,15,15,sd,parent
12,28,14,15,15,sd,parent
12,29,14,15,15,sd,parent
12,30,14,15,15,sd,parent
13,31,14,15,15,sd,parent
