scaled_score,raw_score,min_age,max_age,sub_domain,for
9,50,68,71,soc,teacher
9,51,68,71,soc,teacher
10,52,68,71,soc,teacher
10,53,68,71,soc,teacher
10,54,68,71,soc,teacher
10,55,68,71,soc,teacher
11,56,68,71,soc,teacher
11,57,68,71,soc,teacher
12,58,68,71,soc,teacher
12,59,68,71,soc,teacher
12,60,68,71,soc,teacher
13,61,68,71,soc,teacher
13,62,68,71,soc,teacher
14,63,68,71,soc,teacher
14,64,68,71,soc,teacher
15,65,68,71,soc,teacher
15,66,68,71,soc,teacher
1,0,72,75,soc,teacher
1,1,72,75,soc,teacher
1,2,72,75,soc,teacher
1,3,72,75,soc,teacher
1,4,72,75,soc,teacher
1,5,72,75,soc,teacher
1,6,72,75,soc,teacher
2,7,72,75,soc,teacher
2,8,72,75,soc,teacher
2,9,72,75,soc,teacher
2,10,72,75,soc,teacher
2,11,72,75,soc,teacher
2,12,72,75,soc,teacher
3,13,72,75,soc,teacher
3,14,72,75,soc,teacher
3,15,72,75,soc,teacher
3,16,72,75,soc,teacher
3,17,72,75,soc,teacher
3,18,72,75,soc,teacher
4,19,72,75,soc,teacher
4,20,72,75,soc,teacher
4,21,72,75,soc,teacher
4,22,72,75,soc,teacher
4,23,72,75,soc,teacher
5,24,72,75,soc,teacher
5,25,72,75,soc,teacher
5,26,72,75,soc,teacher
5,27,72,75,soc,teacher
5,28,72,75,soc,teacher
5,29,72,75,soc,teacher
6,30,72,75,soc,teacher
6,31,72,75,soc,teacher
6,32,72,75,soc,teacher
6,33,72,75,soc,teacher
6,34,72,75,soc,teacher
6,35,72,75,soc,teacher
7,36,72,75,soc,teacher
7,37,72,75,soc,teacher
7,38,72,75,soc,teacher
7,39,72,75,soc,teacher
7,40,72,75,soc,teacher
7,41,72,75,soc,teacher
8,42,72,75,soc,teacher
8,43,72,75,soc,teacher
8,44,72,75,soc,teacher
8,45,72,75,soc,teacher
8,46,72,75,soc,teacher
8,47,72,75,soc,teacher
9,48,72,75,soc,teacher
9,49,72,75,soc,teacher
9,50,72,75,soc,teacher
9,51,72,75,soc,teacher
9,52,72,75,soc,teacher
9,53,72,75,soc,teacher
10,54,72,75,soc,teacher
10,55,72,75,soc,teacher
10,56,72,75,soc,teacher
10,57,72,75,soc,teacher
11,58,72,75,soc,teacher
11,59,72,75,soc,teacher
12,60,72,75,soc,teacher
12,61,72,75,soc,teacher
13,62,72,75,soc,teacher
13,63,72,75,soc,teacher
14,64,72,75,soc,teacher
14,65,72,75,soc,teacher
15,66,72,75,soc,teacher
1,0,76,79,soc,teacher
1,1,76,79,soc,teacher
1,2,76,79,soc,teacher
1,3,76,79,soc,teacher
1,4,76,79,soc,teacher
1,5,76,79,soc,teacher
1,6,76,79,soc,teacher
1,7,76,79,soc,teacher
1,8,76,79,soc,teacher
2,9,76,79,soc,teacher
2,10,76,79,soc,teacher
2,11,76,79,soc,teacher
2,12,76,79,soc,teacher
2,13,76,79,soc,teacher
2,14,76,79,soc,teacher
3,15,76,79,soc,teacher
3,16,76,79,soc,teacher
3,17,76,79,soc,teacher
3,18,76,79,soc,teacher
3,19,76,79,soc,teacher
4,20,76,79,soc,teacher
4,21,76,79,soc,teacher
4,22,76,79,soc,teacher
4,23,76,79,soc,teacher
4,24,76,79,soc,teacher
4,25,76,79,soc,teacher
5,26,76,79,soc,teacher
5,27,76,79,soc,teacher
5,28,76,79,soc,teacher
5,29,76,79,soc,teacher
5,30,76,79,soc,teacher
5,31,76,79,soc,teacher
6,32,76,79,soc,teacher
6,33,76,79,soc,teacher
6,34,76,79,soc,teacher
6,35,76,79,soc,teacher
6,36,76,79,soc,teacher
6,37,76,79,soc,teacher
7,38,76,79,soc,teacher
7,39,76,79,soc,teacher
